nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan
UD. Delia Prawira,Pendidikan,4.0,14.0,9678305.0,4998604.0,Website Sendiri,804.0,Terdaftar,2020.0,-4679701.0,54000000.0,804.0
UD. Salsa Adikara,Pendidikan,44.0,66.0,805051.0,46985691.0,Shopee,283.0,Terdaftar,2016.0,46180640.0,330000000.0,283.0
UD. Willy Kencana,Jasa,81.0,40.0,2333370.0,21860587.0,Lazada,478.0,Terdaftar,2008.0,19527217.0,330600000.0,478.0
UD. Chiko Trijaya,Pendidikan,2.0,35.0,5680487.0,49539408.0,Shopee,389.0,Belum Terdaftar,2010.0,43858921.0,111000000.0,389.0
UD. Mira Prana,Pendidikan,63.0,15.0,5403918.0,44990535.0,Tokopedia,921.0,Belum Terdaftar,2017.0,39586617.0,234000000.0,921.0
UD. Dani Ranggalawe,Perdagangan,32.0,65.0,5285048.0,5063438.0,Shopee,276.0,Terdaftar,2015.0,-221610.0,291000000.0,276.0
UD. Elok Panji,Perdagangan,93.0,61.0,6916862.0,10329361.0,Tidak Ada,716.0,Terdaftar,2020.0,3412499.0,462000000.0,716.0
UD. Irma Kusuma,Jasa,43.0,77.0,2690211.0,22508305.0,Bukalapak,935.0,Terdaftar,2000.0,19818094.0,360000000.0,935.0
UD. Echa Warna,Pendidikan,59.0,46.0,2490270.0,18835359.0,Bukalapak,933.0,Belum Terdaftar,2016.0,16345089.0,315000000.0,933.0
UD. Abdi Setia,Jasa,50.0,31.0,8255170.0,8859504.0,Shopee,522.0,Terdaftar,2015.0,604334.0,243000000.0,522.0
UD. Nadia Lintang,Kesehatan,30.0,97.0,9849751.0,38893138.0,Bukalapak,256.0,Terdaftar,2016.0,29043387.0,381000000.0,256.0
UD. Kirana Putra,Perdagangan,92.0,85.0,6756802.0,9406239.0,Tokopedia,245.0,Belum Terdaftar,2008.0,2649437.0,531000000.0,245.0
UD. Wira Sunardi,Pendidikan,18.000000000000004,77.0,1949803.9999999995,18311134.0,Shopee,639.0,Belum Terdaftar,2004.0,16361330.0,285000000.0,639.0
UD. Habib Terang,Perdagangan,32.0,83.0,8166233.0,18465921.0,Lazada,56.0,Belum Terdaftar,2006.0,10299688.0,345000000.0,56.0
UD. Anisa Kawiswara Nina,Jasa,64.0,81.0,4349429.0,35421797.0,Shopee,863.0,Terdaftar,2002.0,31072368.0,435000000.0,863.0
UD. Viona Trisudira,Pendidikan,82.0,24.0,1054140.0,22289143.0,Tokopedia,564.0,Terdaftar,2007.0,21235003.0,318000000.0,564.0
UD. Kurnia Galuh,Pendidikan,33.0,56.0,3887962.0,32869178.0,Lazada,866.0,Terdaftar,2003.0,28981216.0,267000000.0,866.0
UD. Veronika Cahaya Viera,Perdagangan,42.0,97.0,6599734.0,13630637.0,Shopee,38.0,Terdaftar,2010.0,7030903.0,417000000.0,38.0
UD. Ucup Putra,Perdagangan,66.0,22.0,4554950.0,11397027.0,Lazada,709.0,Terdaftar,2022.0,6842077.0,264000000.0,709.0
UD. Umi Widhi,Jasa,28.0,69.0,9417543.0,16559963.0,Bukalapak,364.0,Belum Terdaftar,2010.0,7142420.0,291000000.0,364.0
UD. Sinta Arsana,Perdagangan,57.0,15.0,6550818.0,13528874.0,Tokopedia,258.0,Belum Terdaftar,2012.0,6978056.0,216000000.0,258.0
UD. Alma Suci Wenda,Jasa,29.0,30.0,7335973.0,42565197.0,Bukalapak,126.0,Belum Terdaftar,2023.0,35229224.0,177000000.0,126.0
UD. Rahmat Cendana,Kesehatan,73.0,44.0,2531614.0,11036995.0,Shopee,286.0,Belum Terdaftar,2002.0,8505381.0,351000000.0,286.0
UD. Lando Jaya,Perdagangan,1.0,82.0,5754788.0,12583272.0,Shopee,255.0,Belum Terdaftar,2015.0,6828484.0,249000000.0,255.0
UD. Isna Malam,Jasa,74.0,41.0,2043593.0,26934985.0,Lazada,275.0,Belum Terdaftar,2014.0,24891392.0,345000000.0,275.0
UD. Krisna Jaladara Poppy,Perdagangan,4.0,31.0,9742509.0,44713013.0,Shopee,348.0,Terdaftar,2002.0,34970504.0,105000000.0,348.0
UD. Odie Sanjaya,Pendidikan,94.0,36.0,785714.0,45945053.0,Shopee,684.0,Belum Terdaftar,2018.0,45159339.0,390000000.0,684.0
UD. Fitri Gatra Utha,Kesehatan,35.0,45.0,1131258.0,11237284.0,Website Sendiri,831.0,Terdaftar,2021.0,10106026.0,240000000.0,831.0
UD. Muthia Ranggalawe,Perdagangan,48.0,42.0,2124034.0,11076310.0,Shopee,937.0,Terdaftar,2013.0,8952276.0,270000000.0,937.0
UD. Owen Darussalam,Kesehatan,66.0,84.0,6619873.0,47179462.0,Shopee,286.0,Terdaftar,2013.0,40559589.0,450000000.0,286.0
UD. Romi Sumirat,Pendidikan,25.0,68.0,8762542.0,19958758.0,Shopee,592.0,Belum Terdaftar,2009.0,11196216.0,279000000.0,592.0
UD. Vita Atma,Kesehatan,91.0,28.0,914151.0,47011834.0,Tidak Ada,262.0,Terdaftar,2004.0,46097683.0,357000000.0,262.0
UD. Abel Kamajaya,Kesehatan,4.0,56.0,3891645.0,36361141.0,Shopee,195.0,Terdaftar,2024.0,32469496.0,180000000.0,195.0
UD. Yaniar Trisakti,Kesehatan,38.0,26.0,4289285.0,20142925.0,Tidak Ada,77.0,Belum Terdaftar,2010.0,15853640.0,192000000.0,77.00000000000006
UD. Prananda Jaya,Perdagangan,30.0,18.0,9134288.0,20439783.0,Shopee,842.0,Belum Terdaftar,2003.0,11305495.0,144000000.0,842.0
UD. Verdi Prana,Kesehatan,29.0,65.0,1079638.0,30648512.0,Lazada,76.0,Terdaftar,2012.0,29568874.0,282000000.0,76.0
UD. Alma Jatinagara,Perdagangan,72.0,88.0,4903640.0,18790867.0,Shopee,778.0,Terdaftar,2019.0,13887227.0,480000000.0,778.0
UD. Tania Radhitya,Pendidikan,6.0,17.0,5678462.0,19729171.0,Bukalapak,590.0,Belum Terdaftar,2003.0,14050709.0,69000000.0,590.0
UD. Bulan Senopati,Perdagangan,98.0,42.0,8717120.0,31876910.0,Website Sendiri,159.0,Belum Terdaftar,2017.0,23159790.0,420000000.0,159.0
UD. Panji Mandiri,Perdagangan,20.000000000000004,66.0,7198563.0,37893410.0,Tokopedia,27.0,Terdaftar,2024.0,30694847.0,258000000.0,27.0
UD. Putra Damai,Jasa,4.0,29.0,3644038.0,32635179.0,Tokopedia,952.0,Terdaftar,2003.0,28991141.0,99000000.0,952.0
UD. Sani Kusumatmaja,Kesehatan,22.0,55.0,2408646.0,22521075.0,Lazada,575.0,Belum Terdaftar,2010.0,20112429.0,231000000.0,575.0
UD. Eka Mardika,Perdagangan,30.0,70.0,9182848.0,16934051.0,Bukalapak,427.0,Belum Terdaftar,2015.0,7751203.0,300000000.0,427.0
UD. Fauzan Jagadmaya,Perdagangan,97.0,1.0,7090386.0,32218955.0,Website Sendiri,196.0,Terdaftar,2012.0,25128569.0,294000000.0,196.0
UD. Nadia Taruna,Perdagangan,83.0,22.0,5284283.0,16425375.0,Lazada,163.0,Terdaftar,2016.0,11141092.0,315000000.0,198.8
UD. Marwan Jaya Anisa,Perdagangan,84.0,96.0,5553754.0,24203834.0,Website Sendiri,891.0,Terdaftar,2011.0,18650080.0,540000000.0,891.0
UD. Hesti Jagad,Jasa,50.0,33.0,7566461.0,20163016.0,Bukalapak,524.0,Terdaftar,2005.0,12596555.0,249000000.0,524.0
UD. Zaki Gemilang,Kesehatan,79.0,32.0,1921064.0,9231900.999999998,Tokopedia,311.0,Belum Terdaftar,2024.0,7310837.0,333000000.0,311.0
UD. Yoga Suci,Perdagangan,24.0,54.0,1171993.0,12420191.0,Bukalapak,48.0,Belum Terdaftar,2006.0,11248198.0,234000000.0,48.0
UD. Diva Wirawati Nando,Perdagangan,6.0,91.0,9974925.0,45412558.0,Lazada,195.0,Belum Terdaftar,2024.0,35437633.0,291000000.0,195.0
UD. Zidan Jatinagara,Perdagangan,71.0,77.0,1763301.0000000005,9162568.0,Lazada,133.0,Terdaftar,2018.0,7399267.0,444000000.0,133.0
UD. Lintang Satria,Kesehatan,30.0,54.0,1676778.0000000005,43897027.0,Shopee,870.0,Terdaftar,2021.0,42220249.0,252000000.0,870.0
UD. Jafar Galuh,Kesehatan,1.0,80.0,7143280.0,42112025.0,Website Sendiri,991.0,Belum Terdaftar,2015.0,34968745.0,243000000.0,991.0
UD. Owen Trisaktiatma,Kesehatan,85.0,74.0,2756847.0,33743703.0,Shopee,962.0,Belum Terdaftar,2023.0,30986856.0,477000000.0,962.0
UD. Jordi Gita,Perdagangan,65.0,43.0,6479398.0,46711156.0,Lazada,556.0,Terdaftar,2002.0,40231758.0,324000000.0,556.0
UD. Iqbal Merdeka,Kesehatan,30.0,95.0,6976191.0,25242804.0,Tokopedia,275.0,Belum Terdaftar,2020.0,18266613.0,375000000.0,275.0
UD. Barokah Gatra,Pendidikan,14.0,38.0,1018516.0,9708094.0,Lazada,414.0,Terdaftar,2011.0,8689578.0,156000000.0,414.0
UD. Udin Jayaningrat,Perdagangan,69.0,18.0,2098856.0,44574285.0,Lazada,74.0,Terdaftar,2020.0,42475429.0,261000000.0,74.0
UD. Juni Rejo,Perdagangan,67.0,2.0,3492053.0,13117769.0,Bukalapak,85.99999999999994,Terdaftar,2012.0,9625716.0,207000000.0,86.00000000000006
UD. Qomar Reswara Erlin,Kesehatan,22.0,17.0,8027128.0,10243631.0,Tokopedia,457.0,Terdaftar,2007.0,2216503.0,117000000.0,457.0
UD. Lono Bijaksana,Pendidikan,23.0,76.0,7600279.0,2917453.0,Bukalapak,679.0,Belum Terdaftar,2021.0,-4682826.0,297000000.0,679.0
UD. Zahra Brawijaya,Pendidikan,45.0,68.0,9447055.0,35097349.0,Tokopedia,305.0,Terdaftar,2004.0,25650294.0,339000000.0,305.0
UD. Bulan Mulyo,Kesehatan,31.0,75.0,4897058.0,37049673.0,Website Sendiri,707.0,Terdaftar,2019.0,32152615.0,318000000.0,707.0
UD. Vina Merdeka,Kesehatan,27.0,48.0,7250788.0,4962195.0,Lazada,654.0,Belum Terdaftar,2016.0,-2288593.0,225000000.0,654.0
UD. Balqis Suryaputra,Kesehatan,24.0,22.0,9117286.0,44989924.0,Lazada,447.0,Terdaftar,2010.0,35872638.0,138000000.0,447.0
UD. Widya Wangi,Perdagangan,52.0,82.0,4095937.0,42636107.0,Lazada,789.0,Terdaftar,2017.0,38540170.0,402000000.0,789.0
UD. Fani Panuluh,Perdagangan,13.0,81.0,6261581.0,43377911.0,Lazada,51.0,Belum Terdaftar,2019.0,37116330.0,282000000.0,51.0
UD. Prananda Pamungkas,Perdagangan,34.0,18.999999999999996,8346754.0,35398874.0,Lazada,318.0,Belum Terdaftar,2022.0,27052120.0,159000000.0,318.0
UD. Rizki Abadi,Jasa,76.0,13.0,8241919.0,40807606.0,Shopee,76.0,Terdaftar,2008.0,32565687.0,267000000.0,76.0
UD. Fikra Karang,Pendidikan,84.0,38.0,6953423.0,22693136.0,Bukalapak,777.0,Terdaftar,2002.0,15739713.0,366000000.0,777.0
UD. Leni Kusumah,Pendidikan,41.0,29.0,4998285.0,9046798.0,Tokopedia,305.0,Belum Terdaftar,2023.0,4048513.0,210000000.0,305.0
UD. Gracia Wirajaya Bella,Perdagangan,74.0,63.0,924295.0,41837915.0,Tidak Ada,668.0,Terdaftar,2000.0,40913620.0,411000000.0,668.0
UD. Dewi Wetan,Kesehatan,67.0,61.0,6590644.0,47775101.0,Website Sendiri,891.0,Terdaftar,2006.0,41184457.0,384000000.0,891.0
UD. Teguh Widuri Fajar,Perdagangan,47.0,22.0,740808.0,18533476.0,Tokopedia,368.20000000000005,Terdaftar,2000.0,17792668.0,207000000.0,334.0
UD. Qisha Utama,Kesehatan,3.0,15.0,2595197.0,24382067.0,Website Sendiri,223.0,Terdaftar,2011.0,21786870.0,54000000.0,223.0
UD. Ayesha Senja,Pendidikan,8.0,60.0,6819245.0,7701172.0,Shopee,540.0,Belum Terdaftar,2001.0,1752211.5999999978,204000000.0,540.0
UD. Tegar Merdeka,Pendidikan,37.0,64.0,536637.0,5844428.0,Lazada,48.0,Belum Terdaftar,2016.0,5307791.0,303000000.0,48.0
UD. Utami Ranggalawe Sinta,Pendidikan,57.0,76.0,7760054.0,49076270.0,Lazada,309.0,Belum Terdaftar,2021.0,41316216.0,399000000.0,309.0
UD. Yumna Ranggalawe,Perdagangan,68.0,30.0,5069111.0,9864872.000000002,Website Sendiri,334.0,Terdaftar,2006.0,4795760.999999998,294000000.0,334.0
UD. Vito Tirtaatmaja,Perdagangan,12.0,68.0,8894205.0,7155354.0,Bukalapak,499.0,Terdaftar,2014.0,-1738851.0,240000000.0,499.0
UD. Chintya Lempung,Kesehatan,10.0,48.0,4291693.0,6727941.0,Website Sendiri,853.0,Belum Terdaftar,2016.0,7685402.6,174000000.0,853.0
UD. Salsa Satya,Pendidikan,56.2,42.0,2640840.0,40461204.0,Website Sendiri,583.0,Belum Terdaftar,2023.0,37820364.0,336000000.0,583.0
UD. Clarissa Bahari,Jasa,77.0,74.0,6483883.0,41180812.0,Tokopedia,356.0,Belum Terdaftar,2007.0,34696929.0,453000000.0,356.0
UD. Joko Wening Uchie,Kesehatan,63.0,78.0,2340589.0,32826154.8,Tokopedia,838.0,Terdaftar,2016.0,27969465.0,423000000.0,838.0
UD. Mila Kayastha,Pendidikan,78.0,59.0,7412260.0,3451995.0000000037,Tokopedia,746.0,Terdaftar,2001.0,-6022708.0,411000000.0,746.0
UD. Tono Purnama,Perdagangan,96.0,45.0,3825082.0,31260229.0,Website Sendiri,624.0,Belum Terdaftar,2013.0,27435147.0,423000000.0,624.0
UD. Satria Gemilang,Perdagangan,38.0,14.0,1262480.0,23733065.0,Bukalapak,914.0,Belum Terdaftar,2020.0,22470585.0,156000000.0,914.0
UD. Erni Abdi Cici,Perdagangan,56.0,48.0,8493850.0,26655183.0,Shopee,924.0,Terdaftar,2006.0,18161333.0,312000000.0,924.0
UD. Verdi Prawira,Kesehatan,97.0,94.0,2962152.0,45381344.0,Website Sendiri,579.0,Terdaftar,2017.0,42419192.0,573000000.0,579.0
UD. Rangga Asa,Kesehatan,46.0,52.0,9021407.0,16153758.0,Shopee,221.0,Belum Terdaftar,2003.0,7132351.0,294000000.0,221.0
UD. Jay Padi,Pendidikan,18.000000000000004,4.0,2711437.0,4172000.0,Website Sendiri,18.0,Terdaftar,2019.0,1460563.0,66000000.0,18.0
UD. Intan Senja,Pendidikan,12.0,6.0,7528752.0,2558539.0,Website Sendiri,423.0,Belum Terdaftar,2002.0,-4970213.0,54000000.0,423.0
UD. Tari Prawira,Jasa,92.0,20.000000000000004,648442.0,45060859.0,Tokopedia,796.0,Terdaftar,2024.0,44412417.0,336000000.0,796.0
UD. Ghani Swargaloka,Perdagangan,3.0,43.0,688807.0,34148497.0,Shopee,952.0,Belum Terdaftar,2017.0,33459690.0,138000000.0,952.0
UD. Wira Nusa,Jasa,37.4,87.0,7804473.0,2028114.0,Tokopedia,365.0,Terdaftar,2015.0,-5776359.0,357000000.0,365.0
UD. Taufik Dewangga,Pendidikan,3.0,64.0,8741636.0,5884071.0,Tokopedia,329.0,Belum Terdaftar,2020.0,-2857565.0,201000000.0,329.0
UD. Farhan Ayodya,Kesehatan,65.0,61.0,4911477.0,14196598.0,Tokopedia,73.0,Terdaftar,2023.0,9285121.0,378000000.0,73.0
UD. Chiko Trisudira,Jasa,64.0,46.0,969137.0,32277180.0,Lazada,195.0,Terdaftar,2007.0,31308043.0,330000000.0,195.0
UD. Pio Dewangga,Jasa,46.0,28.0,1732712.0000000005,13700353.0,Bukalapak,167.0,Terdaftar,2001.0,11967641.0,222000000.0,167.00000000000006
UD. Gerry Nawasena,Perdagangan,13.0,62.0,9304017.0,29387442.0,Shopee,738.0,Terdaftar,2020.0,20083425.0,225000000.0,738.0
UD. Umi Siang,Kesehatan,56.0,23.0,5665404.0,15396314.0,Tidak Ada,805.0,Terdaftar,2010.0,9730910.0,237000000.0,805.0
UD. Cahya Bintang,Pendidikan,33.0,47.0,5559936.0,32420880.0,Tokopedia,218.0,Belum Terdaftar,2010.0,26860944.0,240000000.0,218.0
UD. Ovan Purnama,Pendidikan,3.0,4.0,6937164.0,18499347.0,Tokopedia,984.0,Terdaftar,2008.0,11562183.0,21000000.0,984.0
UD. Owen Lintang,Pendidikan,51.0,86.0,1914496.0,35744756.0,Shopee,769.0,Belum Terdaftar,2008.0,33830260.0,411000000.0,769.0
UD. Eren Wiratama Qisha,Kesehatan,3.0,21.0,5148516.0,23481874.0,Website Sendiri,403.0,Terdaftar,2011.0,18333358.0,72000000.0,403.0
UD. Gilangga Abadi,Pendidikan,86.0,0.0,4899111.0,44867922.0,Bukalapak,321.0,Terdaftar,2002.0,39968811.0,258000000.0,321.0
UD. Miko Mandiri,Perdagangan,87.0,27.0,1805600.0,34681428.0,Lazada,245.0,Belum Terdaftar,2022.0,32875828.0,342000000.0,245.0
UD. Leni Bangun,Kesehatan,55.0,69.0,4250266.0,6346203.0,Bukalapak,662.0,Belum Terdaftar,2021.0,2095937.0,372000000.0,662.0
UD. Novi Wijaya,Perdagangan,23.0,95.0,1401363.0,28638657.0,Tokopedia,24.0,Terdaftar,2010.0,27237294.0,354000000.0,24.0
UD. Pio Kulon,Kesehatan,89.0,76.0,5004340.0,42577758.0,Bukalapak,678.0,Terdaftar,2010.0,37573418.0,495000000.0,678.0
UD. Zulkarnaen Dewangga Karla,Kesehatan,50.0,0.0,2866692.0,18604253.0,Lazada,504.0,Belum Terdaftar,2004.0,15737561.0,150000000.0,504.0
UD. Khalid Lintang Qyla,Pendidikan,35.0,77.0,1498709.0,34166780.0,Website Sendiri,354.0,Belum Terdaftar,2017.0,32668071.0,336000000.0,354.0
UD. Pio Prana,Pendidikan,65.0,36.0,6820200.0,35681960.0,Website Sendiri,404.0,Terdaftar,2010.0,28861760.0,303000000.0,404.0
UD. Khalid Kayastha,Kesehatan,70.0,37.0,3816947.0,31478933.0,Bukalapak,603.0,Belum Terdaftar,2023.0,27661986.0,321000000.0,603.0
UD. Aldo Padi Wahyu,Perdagangan,81.0,8.0,4985827.0,48470562.0,Shopee,818.0,Belum Terdaftar,2017.0,43484735.0,267000000.0,818.0
UD. Uti Buana Wenda,Jasa,23.0,33.0,6892158.0,25768638.0,Bukalapak,39.0,Terdaftar,2009.0,18876480.0,168000000.0,39.0
UD. Heri Mahendra,Kesehatan,91.0,42.0,7888015.0,35332437.0,Website Sendiri,265.0,Belum Terdaftar,2009.0,27444422.0,399000000.0,265.0
UD. Lukman Jayaningrat,Kesehatan,97.0,59.0,9087359.0,25417713.0,Shopee,600.0,Belum Terdaftar,2008.0,16330354.0,468000000.0,600.0
UD. Celsi Saputra,Perdagangan,56.0,83.0,4391084.0,20381743.0,Tokopedia,739.0,Terdaftar,2015.0,15990659.0,417000000.0,739.0
UD. Celsi Purnama,Kesehatan,9.0,52.0,7874072.0,24529593.0,Shopee,110.0,Terdaftar,2016.0,16655521.0,183000000.0,110.0
UD. Andi Nirmala,Jasa,29.0,47.0,8560565.0,12152795.0,Lazada,714.0,Belum Terdaftar,2011.0,3592230.0,228000000.0,714.0
UD. Haidar Lempung Deni,Kesehatan,51.0,32.0,9437162.0,41140795.0,Bukalapak,887.0,Belum Terdaftar,2005.0,31703633.0,249000000.0,887.0
UD. Yoga Hilir Leni,Jasa,84.0,44.0,2202650.0000000005,13927471.0,Shopee,570.0,Belum Terdaftar,2016.0,11724821.0,384000000.0,570.0
UD. Salwa Suryaatmaja,Pendidikan,26.0,84.0,801342.0,23455869.0,Tokopedia,46.0,Terdaftar,2000.0,22654527.0,330000000.0,46.0
UD. Evan Sunardi,Perdagangan,68.0,25.0,5362191.0,9925392.999999998,Bukalapak,12.0,Belum Terdaftar,2024.0,4563201.999999998,279000000.0,12.0
UD. Vito Pusaka,Kesehatan,34.0,8.0,1669047.0000000005,36464656.0,Bukalapak,194.59999999999997,Terdaftar,2004.0,34795609.0,126000000.0,90.0
UD. Qori Ranggalawe,Perdagangan,23.0,59.0,6040356.0,16657065.0,Tidak Ada,637.0,Terdaftar,2004.0,10616709.0,246000000.0,637.0
UD. Valen Ratu,Kesehatan,89.0,5.0,6742508.0,48986452.0,Lazada,57.0,Terdaftar,2006.0,42243944.0,282000000.0,57.0
UD. Prananda Saputrautama,Perdagangan,64.0,92.0,5582539.0,15358900.0,Bukalapak,668.0,Belum Terdaftar,2014.0,9776361.0,468000000.0,668.0
UD. Jodi Nusa,Jasa,95.0,99.0,1879597.0,34553036.0,Bukalapak,35.0,Terdaftar,2014.0,32673439.0,582000000.0,35.0
UD. Maudy Madani,Pendidikan,9.0,38.0,5442998.0,29626630.0,Shopee,511.0,Terdaftar,2011.4,24183632.0,141000000.0,511.0
UD. Teguh Permai Grego,Kesehatan,57.0,18.0,1349036.0,17988318.0,Tokopedia,287.0,Belum Terdaftar,2010.0,16639282.0,225000000.0,287.0
UD. Halim Widhi,Kesehatan,87.0,43.0,2062626.0,38972267.0,Website Sendiri,174.0,Terdaftar,2009.0,36909641.0,390000000.0,174.0
UD. Kinan Persada,Pendidikan,15.599999999999994,27.0,3651257.0,10114860.000000002,Website Sendiri,96.0,Belum Terdaftar,2018.0,6463603.0,126000000.0,96.0
UD. Satria Madusari Nando,Jasa,87.0,98.0,1247194.0,37292654.0,Website Sendiri,356.0,Terdaftar,2014.0,36045460.0,555000000.0,356.0
UD. Viona Berkarya,Perdagangan,41.0,2.0,2848315.0,48979134.0,Shopee,513.0,Belum Terdaftar,2021.0,46130819.0,129000000.0,513.0
UD. Haidar Ratu,Jasa,92.0,13.0,4839052.0,10983474.000000002,Tokopedia,541.0,Terdaftar,2016.0,6144422.0,315000000.0,541.0
UD. Willy Sulaksana,Jasa,20.000000000000004,14.0,7647658.0,3868985.0,Website Sendiri,173.0,Belum Terdaftar,2014.0,-3778673.0,102000000.0,173.0
UD. Asep Buana,Jasa,25.0,26.0,4057143.0,35887029.0,Bukalapak,522.0,Belum Terdaftar,2009.0,31829886.0,153000000.0,522.0
UD. Sari Sukma,Kesehatan,44.0,29.0,7823925.0,41547653.0,Tokopedia,997.0,Terdaftar,2019.0,33723728.0,219000000.0,997.0
UD. Sari Jayabaya,Jasa,68.0,84.0,2768040.0,43754961.0,Shopee,637.0,Terdaftar,2018.0,40986921.0,456000000.0,637.0
UD. Yora Darussalam,Jasa,67.0,86.0,1067907.0,43484848.0,Shopee,83.0,Terdaftar,2004.0,42416941.0,459000000.0,83.0
UD. Eni Anugerah,Jasa,48.0,8.0,6219532.0,45715327.0,Lazada,993.0,Belum Terdaftar,2009.0,39495795.0,168000000.0,993.0
UD. Obed Manunggal,Kesehatan,28.0,70.0,4282193.0,42448070.0,Shopee,643.0,Belum Terdaftar,2017.0,38165877.0,294000000.0,643.0
UD. Desi Sangga Intan,Pendidikan,71.0,44.0,1247738.9999999995,32569033.0,Website Sendiri,701.0,Belum Terdaftar,2018.0,31321294.0,345000000.0,701.0
UD. Mirna Adhi,Jasa,71.0,59.0,9257909.0,40716143.0,Lazada,82.0,Belum Terdaftar,2007.0,31458234.0,390000000.0,82.0
UD. Joko Sari,Perdagangan,74.0,61.0,6077246.0,32237877.0,Tokopedia,992.0,Belum Terdaftar,2016.0,26160631.0,405000000.0,992.0
UD. Pardi Langit,Kesehatan,99.0,97.0,5511632.0,36588471.0,Lazada,285.0,Terdaftar,2019.0,31076839.0,588000000.0,285.0
UD. Rafif Jayabaya,Perdagangan,61.0,64.0,8171731.0,6749260.0,Bukalapak,149.99999999999994,Belum Terdaftar,2010.0,-1422471.0,375000000.0,150.0
UD. Teguh Abadi,Jasa,50.0,87.0,1592854.0,21502212.0,Shopee,297.0,Terdaftar,2016.0,19909358.0,411000000.0,297.0
UD. Niken Harapan Alvino,Pendidikan,12.0,16.0,8118852.0,8521512.0,Shopee,996.0,Terdaftar,2019.0,402660.0,84000000.0,996.0
UD. Budi Raharja,Pendidikan,57.0,48.0,786244.0,41064850.0,Shopee,275.0,Belum Terdaftar,2022.0,40278606.0,315000000.0,275.0
UD. Mario Utama,Perdagangan,38.0,0.0,7563228.0,7408642.0,Website Sendiri,512.0,Terdaftar,2000.0,-154586.0,114000000.0,512.0
UD. Karim Adiwarna,Pendidikan,24.0,67.0,2576809.0,22780366.0,Tokopedia,879.0,Terdaftar,2024.0,20203557.0,273000000.0,879.0
UD. Riko Saputrautama Esa,Pendidikan,82.0,29.0,9196376.0,26630946.0,Tokopedia,432.0,Belum Terdaftar,2012.0,17434570.0,333000000.0,432.0
UD. Ilham Trijaya Clarissa,Pendidikan,35.0,98.0,2773752.0,40791046.0,Website Sendiri,606.0,Terdaftar,2014.0,38017294.0,399000000.0,606.0
UD. Bela Tunggal Ucup,Perdagangan,45.0,97.0,5021033.0,28255046.0,Lazada,291.0,Belum Terdaftar,2008.0,23234013.0,426000000.0,291.0
UD. Khalid Wira,Jasa,88.0,41.0,2380424.9999999995,18915001.0,Shopee,466.0,Terdaftar,2017.0,16534576.0,387000000.0,466.0
UD. Jibril Pancasila,Kesehatan,96.0,29.8,4751105.0,45035870.0,Tokopedia,892.0,Belum Terdaftar,2020.0,40284765.0,315000000.0,892.0
UD. Salsa Manggala,Pendidikan,83.0,34.0,668825.0,18776306.0,Bukalapak,40.0,Belum Terdaftar,2018.0,18107481.0,351000000.0,40.0
UD. Amir Elok,Pendidikan,12.0,21.0,3231447.0,6611032.0,Tokopedia,359.0,Belum Terdaftar,2001.0,3379585.0,99000000.0,359.0
UD. Chintya Winata,Perdagangan,27.0,18.0,9285055.0,17197976.0,Tokopedia,766.0,Belum Terdaftar,2003.0,7912921.0,135000000.0,766.0
UD. Elok Raharja,Jasa,31.0,30.0,9199809.0,43526808.0,Website Sendiri,201.0,Belum Terdaftar,2002.0,34326999.0,183000000.0,201.0
UD. Ghani Harmoni,Perdagangan,44.0,93.0,2156423.0,10172126.600000001,Shopee,951.0,Belum Terdaftar,2016.0,4222396.000000002,411000000.0,951.0
UD. Muthia Utama,Pendidikan,58.0,1.0,9554811.0,36196740.0,Shopee,845.0,Belum Terdaftar,2012.0,26641929.0,177000000.0,845.0
UD. Yora Cempaka,Jasa,45.0,60.0,7287074.0,23146054.0,Tokopedia,521.0,Terdaftar,2012.0,15858980.0,315000000.0,521.0
UD. Lando Jagad,Kesehatan,92.0,36.0,3903721.0,47910957.0,Bukalapak,284.0,Terdaftar,2010.0,44007236.0,384000000.0,284.0
UD. Wenny Gatra,Kesehatan,60.0,52.0,5273042.0,20380279.0,Website Sendiri,502.0,Belum Terdaftar,2011.0,15107237.0,336000000.0,502.0
UD. Nibras Harmoni,Pendidikan,9.0,32.0,8560023.0,8388967.0,Bukalapak,61.0,Terdaftar,2016.0,-171056.0,123000000.0,61.0
UD. Kiki Utama,Jasa,19.0,77.0,2476182.9999999995,22708680.0,Tokopedia,924.0,Belum Terdaftar,2020.0,20232497.0,288000000.0,924.0
UD. Vino Nirmala,Jasa,95.0,24.0,4517427.0,5263009.0,Shopee,738.0,Terdaftar,2007.0,745582.0,357000000.0,738.0
UD. Lutfi Cahyaningrat Qanitah,Pendidikan,91.0,15.0,4281215.0,35340696.0,Shopee,512.0,Terdaftar,2007.0,31059481.0,318000000.0,512.0
UD. Ciko Widhi Damaris,Jasa,75.0,25.0,1432512.0,49618175.0,Website Sendiri,106.0,Belum Terdaftar,2017.0,48185663.0,300000000.0,106.0
UD. Wito Nusa,Kesehatan,53.0,99.0,9189039.0,43047029.0,Shopee,609.0,Belum Terdaftar,2015.0,33857990.0,456000000.0,609.0
